run_id,record_index,wall_clock_s
approach2_run3,626000,1779289373.746164
approach2_run3,627000,1779289373.833170
approach2_run3,628000,1779289373.839006
approach2_run3,629000,1779289373.963855
approach2_run3,630000,1779289374.050407
approach2_run3,631000,1779289374.123443
approach2_run3,632000,1779289374.209598
approach2_run3,633000,1779289374.265859
approach2_run3,634000,1779289374.353332
approach2_run3,635000,1779289374.384456
approach2_run3,636000,1779289374.476646
approach2_run3,637000,1779289374.558132
approach2_run3,638000,1779289374.663241
approach2_run3,639000,1779289374.684550
approach2_run3,640000,1779289374.781183
approach2_run3,641000,1779289374.864364
approach2_run3,642000,1779289374.955623
approach2_run3,643000,1779289374.983660
approach2_run3,644000,1779289375.079671
approach2_run3,645000,1779289375.157556
approach2_run3,646000,1779289375.243668
approach2_run3,647000,1779289375.297601
approach2_run3,648000,1779289375.386854
approach2_run3,649000,1779289375.456816
approach2_run3,650000,1779289375.549469
approach2_run3,651000,1779289375.643472
approach2_run3,652000,1779289375.684654
approach2_run3,653000,1779289375.815631
approach2_run3,654000,1779289375.842624
approach2_run3,655000,1779289375.928575
approach2_run3,656000,1779289375.990130
approach2_run3,657000,1779289376.102798
approach2_run3,658000,1779289376.111376
approach2_run3,659000,1779289376.201109
approach2_run3,660000,1779289376.299677
approach2_run3,661000,1779289376.408177
approach2_run3,662000,1779289376.418979
approach2_run3,663000,1779289376.506165
approach2_run3,664000,1779289376.616929
approach2_run3,665000,1779289376.703661
approach2_run3,666000,1779289376.716659
approach2_run3,667000,1779289376.803279
approach2_run3,668000,1779289376.877676
approach2_run3,669000,1779289376.963844
approach2_run3,670000,1779289377.021356
approach2_run3,671000,1779289377.137401
approach2_run3,672000,1779289377.143216
approach2_run3,673000,1779289377.267296
approach2_run3,674000,1779289377.353183
approach2_run3,675000,1779289377.416988
approach2_run3,676000,1779289377.535220
approach2_run3,677000,1779289377.561912
approach2_run3,678000,1779289377.649225
approach2_run3,679000,1779289377.736419
approach2_run3,680000,1779289377.822977
approach2_run3,681000,1779289377.836517
approach2_run3,682000,1779289377.931677
approach2_run3,683000,1779289377.997058
approach2_run3,684000,1779289378.120596
approach2_run3,685000,1779289378.138108
approach2_run3,686000,1779289378.261903
approach2_run3,687000,1779289378.333573
approach2_run3,688000,1779289378.421122
approach2_run3,689000,1779289378.447663
approach2_run3,690000,1779289378.533747
approach2_run3,691000,1779289378.595779
approach2_run3,692000,1779289378.681590
approach2_run3,693000,1779289378.740039
approach2_run3,694000,1779289378.854680
approach2_run3,695000,1779289378.961820
approach2_run3,696000,1779289378.985451
approach2_run3,697000,1779289379.071233
approach2_run3,698000,1779289379.166782
approach2_run3,699000,1779289379.255030
approach2_run3,700000,1779289379.279964
approach2_run3,701000,1779289379.377595
approach2_run3,702000,1779289379.453397
approach2_run3,703000,1779289379.539955
approach2_run3,704000,1779289379.565696
